eco2,humidity,pressure,raw_ethanol,raw_h2,temperature,timestamp,fire_alarm
458,69.6412,1006.12,2855,52,32.65953,3258,0
433,69.68002,1006.10999,2848,51,32.64923,3260,0
435,69.61661,1006.13,2854,52,32.66048,3261,0
465,69.67363,1006.12,2852,49,32.66392,3262,0
421,69.67907,1006.12,2855,51,32.65209,3263,0
412,69.66743,1006.15002,2853,48,32.65171,3264,0
434,69.70644,1006.14001,2849,47,32.64542,3265,0
439,69.70692,1006.15997,2854,49,32.62844,3266,0
428,69.69405,1006.17999,2851,48,32.64275,3267,0
442,69.69852,1006.16998,2853,51,32.65381,3268,0
433,69.75775,1006.15997,2846,53,32.65057,3269,0
437,69.73095,1006.10999,2850,54,32.61204,3270,0
425,69.68355,1006.19,2854,60,32.62329,3271,0
417,69.71368,1006.15997,2848,54,32.64141,3272,0
439,69.73505,1006.10999,2847,49,32.63836,3274,0
420,69.77158,1006.22998,2846,50,32.64122,3275,0
417,69.71617,1006.13,2848,51,32.62749,3276,0
431,69.76662,1006.12,2854,54,32.65533,3277,0
429,69.7588,1006.14001,2849,56,32.62939,3278,0
446,69.73019,1006.14001,2848,47,32.62024,3279,0
455,69.70291,1006.16998,2848,50,32.64561,3280,0
431,69.76013,1006.10999,2847,51,32.6725,3281,0
436,69.75212,1006.14001,2844,52,32.65152,3282,0
434,69.73219,1006.17999,2844,55,32.67765,3283,0
443,69.7773,1006.17999,2853,48,32.65324,3284,0
443,69.7279,1006.21002,2853,48,32.64637,3285,0
431,69.75098,1006.23999,2847,47,32.64732,3286,0
436,69.75555,1006.15002,2841,50,32.67746,3287,0
446,69.77835,1006.21002,2850,53,32.66182,3288,0
427,69.7915,1006.14001,2847,55,32.66544,3289,0
460,69.76032,1006.14001,2844,46,32.66258,3290,0
450,69.78951,1006.14001,2842,51,32.64084,3291,0
438,69.74888,1006.15002,2842,51,32.64103,3292,0
431,69.75565,1006.13,2843,54,32.64351,3293,0
445,69.76556,1006.13,2846,59,32.63416,3294,0
458,69.78484,1006.15002,2844,52,32.65839,3295,0
458,69.80095,1006.14001,2840,49,32.63321,3296,0
440,69.76576,1006.20001,2846,52,32.64256,3297,0
443,69.77606,1006.20001,2846,49,32.63206,3298,0
432,69.76385,1006.13,2846,55,32.65285,3299,0
439,69.77911,1006.15997,2844,52,32.65362,3300,0
438,69.81354,1006.14001,2843,49,32.64866,3301,0
450,69.78369,1006.17999,2844,57,32.65228,3302,0
451,69.77357,1006.10999,2840,48,32.64637,3303,0
447,69.74735,1006.15997,2840,52,32.64503,3304,0
436,69.78664,1006.12,2846,51,32.65972,3305,0
465,69.80343,1006.14001,2840,55,32.65076,3306,0
422,69.79237,1006.14001,2839,48,32.65514,3307,0
462,69.82651,1006.12,2839,54,32.63569,3309,0
438,69.82594,1006.16998,2843,53,32.6519,3311,0
424,69.86351,1006.15002,2841,47,32.65858,3312,0
434,69.8101,1006.15997,2838,58,32.65877,3313,0
441,69.79189,1006.15997,2841,58,32.66602,3314,0
439,69.8266,1006.13,2842,45,32.63741,3315,0
450,69.82545,1006.14001,2836,50,32.64408,3316,0
428,69.86113,1006.15002,2840,52,32.64198,3317,0
446,69.86389,1006.16998,2838,56,32.64751,3318,0
443,69.8268,1006.15997,2842,52,32.66602,3319,0
461,69.84978,1006.12,2843,48,32.68414,3320,0
461,69.86627,1006.15002,2841,54,32.68204,3321,0
452,69.82193,1006.12,2840,53,32.6828,3322,0
441,69.82202,1006.20001,2841,55,32.67536,3323,0
451,69.8328,1006.16998,2841,48,32.66582,3324,0
445,69.82812,1006.21002,2835,48,32.66945,3325,0
433,69.85645,1006.19,2835,51,32.67155,3326,0
423,69.80743,1006.13,2838,49,32.67651,3327,0
423,69.84558,1006.22998,2836,56,32.69043,3328,0
469,69.84787,1006.19,2836,51,32.68242,3329,0
446,69.83519,1006.09998,2841,51,32.69444,3330,0
432,69.81354,1006.16998,2836,48,32.69463,3331,0
451,69.7856,1006.15997,2837,46,32.70073,3332,0
464,69.79742,1006.20001,2837,50,32.71008,3333,0
446,69.79046,1006.16998,2838,53,32.69367,3334,0
451,69.77901,1006.20001,2838,54,32.69691,3335,0
443,69.78455,1006.10999,2836,54,32.66926,3336,0
437,69.78006,1006.22998,2837,55,32.67841,3337,0
471,69.76376,1006.14001,2831,62,32.67803,3338,0
453,69.78502,1006.16998,2837,50,32.67536,3339,0
452,69.78845,1006.17999,2832,46,32.68757,3340,0
429,69.82689,1006.16998,2839,49,32.68509,3341,0
439,69.77892,1006.17999,2838,48,32.70397,3342,0
456,69.77005,1006.15002,2836,45,32.69749,3343,0
445,69.80782,1006.12,2837,55,32.67498,3345,0
474,69.77586,1006.21002,2835,54,32.70187,3346,0
475,69.79132,1006.14001,2839,55,32.70283,3347,0
465,69.76976,1006.17999,2833,55,32.69501,3348,0
441,69.74201,1006.13,2838,52,32.66487,3349,0
462,69.77921,1006.25,2834,48,32.70435,3350,0
450,69.76462,1006.14001,2829,49,32.69329,3351,0
450,69.73276,1006.15002,2833,57,32.6746,3352,0
445,69.77997,1006.16998,2834,53,32.68185,3353,0
457,69.78712,1006.19,2836,53,32.68185,3354,0
465,69.77768,1006.16998,2834,52,32.67651,3355,0
446,69.76337,1006.15997,2836,50,32.66602,3356,0
446,69.77749,1006.14001,2833,52,32.66621,3357,0
441,69.80476,1006.21002,2835,53,32.67384,3358,0
449,69.80714,1006.15002,2832,48,32.67574,3359,0
465,69.81764,1006.23999,2833,49,32.67059,3360,0
424,69.78217,1006.20001,2833,48,32.66296,3361,0
467,69.78293,1006.21997,2828,47,32.6685,3362,0
455,69.82803,1006.15997,2831,47,32.64942,3363,0
465,69.87123,1006.17999,2833,49,32.67174,3364,0
455,69.82336,1006.20001,2830,53,32.66296,3365,0
476,69.83814,1006.19,2832,53,32.66983,3366,0
443,69.80877,1006.19,2831,52,32.68604,3367,0
443,69.79179,1006.16998,2830,48,32.69539,3368,0
453,69.82613,1006.14001,2830,56,32.68414,3369,0
455,69.81477,1006.16998,2834,61,32.69844,3370,0
466,69.77806,1006.17999,2834,58,32.71408,3371,0
456,69.83804,1006.19,2827,59,32.71122,3372,0
471,69.81287,1006.19,2831,48,32.7116,3373,0
467,69.80114,1006.22998,2832,52,32.71389,3374,0
438,69.78092,1006.21997,2830,47,32.72381,3375,0
475,69.79237,1006.21997,2832,51,32.70893,3376,0
434,69.78636,1006.21002,2832,48,32.70073,3378,0
443,69.76958,1006.19,2833,51,32.68261,3379,0
443,69.73171,1006.22998,2830,50,32.67784,3380,0
458,69.74258,1006.22998,2830,54,32.68013,3381,0
437,69.73219,1006.19,2831,52,32.67326,3382,0
455,69.76566,1006.21997,2829,47,32.69901,3383,0
470,69.7114,1006.21997,2826,50,32.6601,3384,0
473,69.73743,1006.17999,2830,53,32.67956,3385,0
441,69.72809,1006.21002,2824,53,32.67193,3386,0
433,69.74402,1006.23999,2831,54,32.68528,3387,0
460,69.73171,1006.22998,2831,54,32.68547,3388,0
450,69.73448,1006.15997,2823,51,32.66106,3389,0
448,69.75488,1006.15997,2826,55,32.69501,3390,0
468,69.73991,1006.21997,2825,56,32.68318,3391,0
475,69.76166,1006.17999,2825,56,32.6807,3392,0
472,69.71264,1006.15997,2825,53,32.67326,3393,0
474,69.76547,1006.25,2823,58,32.68776,3394,0
474,69.80267,1006.22998,2828,55,32.68337,3395,0
459,69.82193,1006.16998,2823,50,32.67384,3396,0
467,69.74097,1006.20001,2826,51,32.67269,3397,0
459,69.77577,1006.21002,2826,55,32.69367,3398,0
466,69.767,1006.25,2822,49,32.68871,3399,0
482,69.71083,1006.25,2822,50,32.67899,3400,0
470,69.75394,1006.21002,2820,55,32.69825,3401,0
464,69.7567,1006.15997,2824,60,32.69901,3402,0
463,69.75117,1006.21997,2822,49,32.67918,3403,0
471,69.76366,1006.17999,2822,52,32.67994,3404,0
443,69.77291,1006.21002,2823,58,32.68776,3405,0
475,69.76118,1006.19,2822,52,32.69157,3406,0
475,69.76643,1006.19,2821,54,32.69062,3407,0
475,69.79942,1006.27002,2818,54,32.69901,3408,0
461,69.71788,1006.25,2823,51,32.67307,3409,0
449,69.73486,1006.25,2823,50,32.67708,3411,0
475,69.72932,1006.19,2819,46,32.67155,3412,0
464,69.76157,1006.17999,2824,51,32.67593,3413,0
461,69.71902,1006.19,2825,58,32.66296,3414,0
447,69.71635,1006.27002,2814,51,32.66792,3415,0
480,69.70911,1006.15997,2816,56,32.69405,3416,0
475,69.75928,1006.21002,2819,57,32.6992,3417,0
479,69.75536,1006.17999,2821,53,32.67784,3418,0
474,69.73228,1006.17999,2814,53,32.6807,3419,0
474,69.65942,1006.25,2815,53,32.68833,3420,0
465,69.68736,1006.20001,2819,49,32.68642,3421,0
478,69.69681,1006.15002,2815,48,32.69367,3422,0
468,69.68327,1006.20001,2816,50,32.70321,3423,0
464,69.72609,1006.16998,2821,51,32.69386,3424,0
437,69.69308,1006.21002,2812,52,32.68261,3425,0
484,69.68002,1006.21002,2818,52,32.69501,3426,0
476,69.67192,1006.21002,2822,50,32.66945,3427,0
464,69.68546,1006.21002,2811,52,32.67212,3428,0
471,69.68736,1006.19,2817,51,32.66506,3429,0
462,69.7196,1006.21002,2816,47,32.65629,3430,0
473,69.71541,1006.21002,2811,46,32.65419,3431,0
449,69.69595,1006.28998,2815,53,32.65533,3432,0
471,69.68708,1006.25,2812,53,32.6746,3433,0
487,69.70539,1006.21002,2814,47,32.67002,3434,0
460,69.69023,1006.25,2817,52,32.71084,3435,0
466,69.6559,1006.16998,2815,53,32.70607,3436,0
444,69.66724,1006.25,2813,54,32.7055,3437,0
476,69.6824,1006.21002,2812,58,32.70779,3438,0
472,69.67535,1006.26001,2815,50,32.70016,3440,0
463,69.6661,1006.21997,2818,54,32.68261,3441,0
473,69.63367,1006.19,2812,56,32.69157,3442,0
459,69.65065,1006.15002,2815,50,32.70073,3443,0
478,69.65733,1006.20001,2816,47,32.71656,3444,0
483,69.66925,1006.23999,2811,43,32.69157,3445,0
469,69.67468,1006.21002,2813,50,32.70016,3446,0
456,69.68069,1006.28003,2812,52,32.71122,3447,0
485,69.6867,1006.14001,2813,58,32.72076,3448,0
454,69.72589,1006.22998,2811,53,32.70969,3449,0
490,69.72914,1006.14001,2814,50,32.73201,3450,0
459,69.68651,1006.15997,2811,51,32.68604,3451,0
466,69.69672,1006.19,2807,52,32.7322,3452,0
465,69.66238,1006.21002,2816,53,32.73106,3453,0
481,69.65427,1006.19,2816,50,32.72305,3454,0
458,69.63806,1006.21002,2812,48,32.71332,3455,0
454,69.61575,1006.17999,2810,50,32.72381,3456,0
471,69.56606,1006.21002,2814,51,32.71008,3457,0
462,69.61746,1006.19,2810,50,32.69768,3458,0
466,69.58533,1006.14001,2812,51,32.71122,3459,0
466,69.57732,1006.17999,2810,50,32.7198,3460,0
486,69.56749,1006.17999,2815,55,32.72572,3461,0
462,69.54222,1006.21002,2810,47,32.69215,3462,0
482,69.54871,1006.16998,2809,50,32.71484,3463,0
483,69.55051,1006.21997,2809,72,32.7158,3464,0
483,69.54632,1006.22998,2810,70,32.71637,3465,0
485,69.5218,1006.19,2814,62,32.71923,3466,0
447,69.50713,1006.22998,2807,55,32.69711,3467,0
477,69.57941,1006.16998,2810,54,32.7013,3468,0
471,69.58504,1006.20001,2810,48,32.70836,3469,0
473,69.5816,1006.21002,2809,49,32.70721,3470,0
480,69.58408,1006.21002,2808,50,32.70321,3471,0
476,69.55881,1006.15997,2811,51,32.71008,3472,0
470,69.54536,1006.15997,2809,53,32.71217,3473,0
461,69.56435,1006.27002,2810,55,32.69634,3474,0
483,69.56148,1006.27002,2809,47,32.69577,3475,0
474,69.51952,1006.26001,2809,49,32.70111,3476,0
485,69.47623,1006.21997,2810,48,32.71713,3477,0
488,69.49377,1006.21997,2808,51,32.71198,3478,0
474,69.50636,1006.20001,2808,50,32.71542,3479,0
483,69.52744,1006.10999,2809,54,32.69901,3480,0
465,69.47422,1006.15997,2804,45,32.70092,3481,0
493,69.51008,1006.15997,2810,47,32.71694,3482,0
491,69.54746,1006.15997,2805,44,32.70531,3483,0
486,69.54126,1006.19,2810,48,32.72533,3484,0
486,69.53935,1006.14001,2811,44,32.69768,3485,0
473,69.51056,1006.22998,2804,46,32.71809,3486,0
481,69.57559,1006.15997,2805,47,32.70512,3487,0
464,69.55147,1006.16998,2809,53,32.70683,3488,0
463,69.5405,1006.16998,2808,55,32.72285,3489,0
459,69.55061,1006.21002,2807,51,32.72877,3490,0
494,69.5488,1006.15997,2805,53,32.72343,3491,0
464,69.53459,1006.15002,2803,50,32.69539,3492,0
478,69.53516,1006.13,2801,56,32.71503,3493,0
458,69.55519,1006.21997,2808,52,32.72629,3494,0
487,69.5363,1006.21002,2806,52,32.71732,3495,0
491,69.49663,1006.15002,2800,43,32.72018,3497,0
482,69.46725,1006.14001,2807,46,32.72457,3498,0
477,69.49225,1006.13,2801,50,32.7198,3499,0
491,69.5261,1006.15997,2805,49,32.72533,3500,0
488,69.48671,1006.15997,2805,51,32.72572,3501,0
483,69.52066,1006.15997,2801,44,32.72552,3502,0
483,69.50121,1006.15002,2804,54,32.73087,3503,0
471,69.47174,1006.20001,2803,46,32.73106,3504,0
499,69.47623,1006.14001,2801,46,32.72209,3505,0
471,69.44971,1006.21997,2802,54,32.70836,3506,0
492,69.45801,1006.16998,2803,51,32.73258,3507,0
485,69.4127,1006.14001,2796,40,32.71961,3508,0
451,69.43207,1006.15002,2803,45,32.72285,3509,0
459,69.39001,1006.15002,2799,50,32.70473,3510,0
464,69.35988,1006.21002,2802,51,32.68013,3511,0
484,69.29932,1006.21997,2797,58,32.66869,3513,0
468,69.3387,1006.14001,2802,61,32.6889,3514,0
475,69.36082,1006.15997,2803,67,32.68681,3515,0
473,69.3429,1006.22998,2800,64,32.66964,3516,0
469,69.33746,1006.19,2801,49,32.68661,3517,0
496,69.36417,1006.21997,2801,51,32.68108,3518,0
496,69.37323,1006.16998,2802,49,32.68661,3519,0
457,69.38858,1006.22998,2799,51,32.67632,3520,0
485,69.34624,1006.21002,2800,46,32.66602,3521,0
492,69.34004,1006.26001,2799,49,32.65514,3522,0
484,69.39554,1006.15002,2800,48,32.67479,3523,0
491,69.42664,1006.25,2793,45,32.66449,3524,0
466,69.38963,1006.16998,2800,53,32.66182,3525,0
476,69.40422,1006.21997,2797,48,32.66392,3526,0
480,69.38829,1006.22998,2798,46,32.65514,3527,0
470,69.35014,1006.19,2793,47,32.67384,3528,0
490,69.3697,1006.21002,2801,53,32.67574,3529,0
480,69.38658,1006.17999,2796,53,32.66869,3530,0
484,69.36073,1006.14001,2796,49,32.66907,3531,0
488,69.34776,1006.15002,2801,66,32.65533,3532,0
469,69.32831,1006.16998,2797,85,32.65743,3533,0
483,69.32163,1006.19,2799,78,32.65839,3534,0
475,69.36693,1006.20001,2799,69,32.66239,3535,0
483,69.33127,1006.15002,2794,60,32.64637,3536,0
456,69.28931,1006.21997,2800,64,32.64866,3537,0
470,69.34128,1006.07001,2798,58,32.67574,3538,0
453,69.27995,1006.12,2799,61,32.67059,3539,0
465,69.31419,1006.09003,2794,55,32.66735,3540,0
461,69.32288,1006.10999,2797,50,32.63626,3541,0
472,69.32573,1006.15002,2793,50,32.654,3542,0
468,69.32373,1006.09998,2799,49,32.66621,3543,0
479,69.31553,1006.09998,2797,49,32.64351,3544,0
475,69.31448,1006.12,2793,46,32.64408,3545,0
470,69.34338,1006.09003,2797,50,32.67288,3546,0
470,69.34166,1006.10999,2794,44,32.64923,3547,0
500,69.36398,1006.13,2796,44,32.65953,3548,0
474,69.31992,1006.16998,2797,45,32.6786,3549,0
469,69.32621,1006.10999,2792,51,32.67212,3550,0
468,69.36102,1006.10999,2795,51,32.65591,3551,0
472,69.31619,1006.09003,2798,54,32.6376,3552,0
484,69.36522,1006.02002,2787,47,32.63645,3553,0
484,69.30418,1006.10999,2795,46,32.64732,3554,0
474,69.35797,1006.09998,2791,50,32.66506,3555,0
458,69.31953,1006.04999,2795,52,32.66582,3556,0
470,69.33755,1006.06,2792,55,32.67136,3557,0
467,69.31448,1006.12,2795,55,32.65667,3558,0
468,69.38104,1006.10999,2791,47,32.66029,3559,0
489,69.36484,1006.09998,2794,47,32.6582,3560,0
480,69.34747,1006.10999,2792,53,32.65648,3561,0
459,69.35349,1006.10999,2793,51,32.66296,3562,0
477,69.32478,1006.08002,2793,53,32.65629,3563,0
465,69.32697,1006.13,2790,47,32.6622,3564,0
487,69.35272,1006.09998,2793,48,32.66735,3566,0
478,69.35806,1006.17999,2792,47,32.67365,3567,0
492,69.30762,1006.07001,2793,45,32.64961,3568,0
483,69.34185,1006.09003,2794,48,32.6622,3569,0
467,69.3512,1006.09003,2789,48,32.67422,3570,0
487,69.38629,1006.06,2798,50,32.65114,3571,0
475,69.35978,1006.09003,2793,46,32.65667,3572,0
488,69.37837,1006.14001,2792,50,32.64389,3573,0
474,69.33488,1006.10999,2794,52,32.64637,3574,0
448,69.38104,1006.09998,2789,51,32.65324,3575,0
490,69.38,1006.10999,2791,60,32.6498,3576,0
469,69.39468,1006.09003,2794,61,32.66735,3577,0
487,69.34538,1006.13,2790,66,32.66335,3578,0
460,69.34109,1006.13,2790,60,32.65362,3579,0
460,69.33212,1006.13,2785,45,32.66201,3580,0
469,69.37084,1006.09998,2790,45,32.66659,3581,0
476,69.34251,1006.12,2787,46,32.66716,3582,0
487,69.40193,1006.09998,2784,48,32.65171,3583,0
495,69.35177,1006.15002,2788,47,32.64103,3584,0
471,69.3903,1006.10999,2789,44,32.63454,3585,0
480,69.37761,1006.12,2786,45,32.62959,3586,0
480,69.42177,1006.08002,2784,44,32.65762,3587,0
473,69.39745,1006.07001,2787,48,32.64351,3588,0
474,69.38562,1006.09998,2792,48,32.62863,3589,0
466,69.36493,1006.16998,2788,47,32.62577,3590,0
455,69.4232,1006.09003,2786,46,32.64465,3591,0
489,69.42644,1006.12,2789,46,32.64465,3592,0
471,69.42682,1006.09998,2786,44,32.65591,3593,0
485,69.38896,1006.09998,2785,50,32.65324,3594,0
470,69.47956,1006.09998,2783,50,32.63702,3595,0
495,69.40985,1006.08002,2788,47,32.64847,3596,0
469,69.45372,1006.14001,2782,52,32.61871,3597,0
489,69.489,1006.09998,2787,49,32.64484,3598,0
510,69.4375,1006.09998,2791,44,32.6376,3599,0
500,69.41986,1006.19,2784,47,32.62749,3600,0
521,69.44942,1006.19,2783,49,32.59506,3601,0
529,69.42577,1006.14001,2787,50,32.56741,3602,0
513,69.49692,1006.17999,2784,47,32.52811,3603,0
509,69.48242,1006.20001,2737,51,32.51343,3604,0
499,69.452,1006.15002,2734,49,32.48959,3605,0
508,69.51847,1006.21002,2736,47,32.47509,3606,0
508,69.5116,1006.25,2735,47,32.44839,3607,0
486,69.54575,1006.22998,2729,52,32.42855,3608,0
490,69.62004,1006.15997,2731,45,32.42035,3609,0
504,69.63911,1006.16998,2729,45,32.41539,3610,0
509,69.68842,1006.15997,2724,52,32.34692,3611,0
453,69.67383,1006.16998,2728,49,32.35779,3612,0
485,69.73715,1006.15002,2725,49,32.35931,3613,0
491,69.77463,1006.12,2725,48,32.34482,3614,0
492,69.83977,1006.09003,2722,47,32.30839,3615,0
478,69.89297,1006.03998,2724,43,32.27501,3616,0
504,69.89641,1006.06,2724,45,32.24125,3617,0
503,69.94295,1006.09003,2722,42,32.23209,3619,0
485,70.04938,1006.14001,2724,48,32.19299,3621,0
494,70.09125,1006.07001,2721,46,32.20806,3622,0
501,70.10756,1006.04999,2724,42,32.20558,3623,0
502,70.12338,1006.09003,2724,43,32.18384,3624,0
502,70.17212,1006.09998,2721,47,32.15389,3625,0
498,70.24718,1006.12,2717,48,32.15771,3626,0
488,70.2652,1006.09003,2720,45,32.17869,3627,0
496,70.34578,1006.13,2719,43,32.13425,3628,0
502,70.35542,1006.14001,2717,35,32.12299,3629,0
488,70.37697,1006.09998,2719,39,32.14092,3630,0
502,70.40539,1006.09003,2718,46,32.11994,3631,0
490,70.49618,1006.16998,2721,44,32.1104,3632,0
497,70.49417,1006.09998,2717,43,32.11823,3633,0
499,70.53375,1006.15002,2717,46,32.08618,3634,0
485,70.58897,1006.08002,2714,45,32.09076,3636,0
470,70.62664,1006.14001,2711,48,32.09839,3637,0
498,70.63828,1006.13,2720,43,32.07664,3638,0
488,70.70637,1006.15997,2716,51,32.07722,3639,0
486,70.68834,1006.20001,2714,45,32.08256,3640,0
466,70.7509,1006.08002,2718,52,32.0816,3641,0
469,70.75987,1006.19,2718,49,32.09171,3642,0
492,70.7716,1006.09998,2719,50,32.07626,3643,0
492,70.84036,1006.07001,2713,44,32.08218,3644,0
493,70.83702,1006.15002,2714,41,32.05719,3645,0
486,70.89844,1006.14001,2715,42,32.0488,3646,0
495,70.89339,1006.09003,2719,45,32.06348,3647,0
513,70.88242,1006.16998,2717,41,32.04975,3648,0
489,70.9323,1006.14001,2715,41,32.06005,3649,0
483,70.99171,1006.09003,2711,41,32.05738,3650,0
506,70.9837,1006.14001,2715,45,32.04632,3651,0
480,71.01898,1006.14001,2710,39,32.0076,3653,0
470,71.07964,1006.15997,2709,45,32.02724,3654,0
485,71.05417,1006.16998,2711,46,32.02515,3655,0
500,71.10424,1006.08002,2707,46,32.02534,3656,0
497,71.16642,1006.10999,2714,51,32.01656,3657,0
503,71.1608,1006.09998,2710,47,32.0015,3658,0
495,71.18806,1006.08002,2705,49,32.00321,3659,0
510,71.28534,1006.16998,2712,49,32.02477,3660,0
529,71.3274,1006.15997,2709,45,32.01694,3661,0
492,71.36173,1006.12,2707,43,32.00359,3662,0
503,71.32912,1006.13,2714,46,31.98967,3663,0
503,71.37537,1006.10999,2707,46,31.99024,3664,0
494,71.40512,1006.15997,2709,46,31.99215,3665,0
518,71.39787,1006.09003,2707,45,31.98032,3666,0
478,71.4016,1006.09998,2706,44,31.98586,3667,0
491,71.42134,1006.09998,2711,41,32.00397,3668,0
508,71.44585,1006.14001,2711,42,31.98414,3669,0
497,71.46826,1006.10999,2707,46,31.99368,3670,0
500,71.44127,1006.09998,2710,49,31.98814,3671,0
482,71.4838,1006.12,2706,47,31.99863,3672,0
492,71.47598,1006.08002,2709,47,31.9931,3673,0
510,71.52757,1006.13,2708,49,31.96659,3674,0
493,71.57421,1006.07001,2699,48,31.98624,3675,0
502,71.57784,1006.08002,2708,47,31.98891,3676,0
518,71.61475,1006.10999,2709,47,32.00302,3677,0
507,71.62314,1006.03003,2708,45,31.99234,3678,0
485,71.6342,1006.10999,2704,50,32.00073,3679,0
496,71.71317,1006.10999,2711,44,32.01332,3680,0
510,71.70439,1006.09003,2706,40,31.99787,3681,0
512,71.73776,1006.02002,2708,42,32.0261,3682,0
508,71.73805,1006.08002,2708,49,32.02667,3683,0
524,71.7534,1006.09998,2708,51,32.02782,3685,0
501,71.71898,1006.04999,2708,45,32.05223,3686,0
506,71.74873,1006.04999,2708,36,32.04556,3687,0
498,71.72108,1006.14001,2706,41,32.03526,3688,0
511,71.72966,1006.09998,2703,46,32.04002,3689,0
513,71.76447,1006.08002,2706,53,32.07893,3690,0
508,71.72279,1006.02002,2707,54,32.07417,3691,0
491,71.74969,1006.10999,2709,47,32.0755,3692,0
500,71.71669,1006.04999,2705,44,32.06005,3693,0
492,71.70849,1006.09998,2705,50,32.057,3694,0
501,71.67091,1006.03998,2708,53,32.04498,3695,0
505,71.63868,1006.04999,2706,50,32.05223,3696,0
515,71.60063,1006.03003,2707,47,32.05357,3697,0
500,71.60892,1006.08002,2706,44,32.04937,3698,0
510,71.58012,1006.10999,2705,47,32.06425,3700,0
478,71.57707,1006.09998,2704,52,32.07226,3701,0
522,71.56372,1006.15997,2706,52,32.06444,3702,0
494,71.52596,1006.08002,2705,45,32.06005,3703,0
515,71.5538,1006.09998,2704,48,32.07188,3704,0
506,71.51566,1006.08002,2702,45,32.05833,3705,0
506,71.49181,1006.03003,2703,49,32.06482,3706,0
515,71.48781,1006.08002,2701,49,32.05013,3707,0
492,71.49448,1006.03998,2704,54,32.03831,3708,0
540,71.47408,1006.13,2702,47,32.06234,3709,0
508,71.44852,1006.09998,2702,45,32.05853,3710,0
515,71.40579,1006.03998,2705,49,32.03125,3711,0
506,71.42639,1006.03003,2703,48,32.02038,3712,0
526,71.44041,1006.07001,2704,50,32.02152,3713,0
543,71.40751,1006.09003,2700,50,32.00283,3714,0
511,71.40665,1006.09003,2692,39,32.01103,3716,0
528,71.41895,1006.13,2700,38,31.99711,3717,0
521,71.35954,1006.09003,2701,48,31.99253,3718,0
523,71.3996,1006.10999,2698,45,31.98833,3719,0
520,71.36745,1006.07001,2701,47,32.00932,3720,0
496,71.42496,1006.09998,2702,50,31.98261,3721,0
534,71.44279,1006.10999,2698,40,31.99139,3722,0
502,71.46254,1006.12,2700,46,31.98242,3723,0
524,71.51651,1006.10999,2692,45,31.98719,3724,0
514,71.49448,1006.08002,2693,40,31.97708,3725,0
518,71.49362,1006.09003,2699,44,31.95667,3726,0
510,71.4984,1006.04999,2698,42,31.98414,3727,0
